songs_links,songs_title_author,songs_progressions
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo21.html,Bye Bye Blackbird - Ben Webster,"[['Gj7', 'Gj7', 'Gj7', 'Gj7', 'Gj7', 'Bbo', 'A-7', 'D7', 'A-7', 'D7', 'A-7', 'D7', 'A-7', 'D7', 'Gj7', 'Gj7'], ['G7', 'G7', 'Bm7b5', 'E7', 'A-7', 'A-7', '[C-7 F7]', '[A-7 D7]', 'Gj7', 'Gj7', 'Bm7b5', 'E7', 'A-7', 'D7', 'Gj7', 'Gj7']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo299.html,Cabin Fever - Michael Brecker,"[['Bb7', 'Eb7', 'Bb7', 'Bb7', 'Eb7', 'Eb7', 'Bb7', 'G7', 'C-7', 'F7', 'Bb7', 'F7']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo343.html,Cabin Fever - Pat Metheny,"[['[Bb7 ~]', 'Eb7', 'Bb7', 'Bb7', 'Eb7', 'Eb7', 'Bb7', 'G7', 'C-7', 'F7', 'Bb7', 'Bb7']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo445.html,Caravan - Wynton Marsalis,"[['C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'F-', 'F-', 'F-', 'F-'], ['C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'F-', 'F-', 'F-', 'F-'], ['F7', 'F7', 'F7', 'F7', 'Bb7', 'Bb7', 'Bb7', 'Bb7', 'Eb7', 'Eb7', 'Eb7', '[Eb79 Eb79b]', 'Abj7', 'Abj7', 'G7', 'Db7'], ['C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'C79b', 'F-', 'F-', 'F-', 'F-']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo208.html,Central Park West - Joe Lovano,"[['[Bj7 E-7 A7]', '[Dj7 Bb-7 Eb7]', '[Abj7 G-7 C7]', '[Fj7 C#-7 F#7]', '[Bj7 E-7 A7]', '[Dj7 C#-7 F#7]', 'Bj7', '[C#-7 F#7]', 'Bj7', '[C#-7 F#7]']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo121.html,Cheese Cake - Dexter Gordon,"[['C-69', '[Dm7b5 G+7]', 'C-69', 'C7', 'F-69', 'C+7', 'F-69', 'F-69', 'Dm7b5', 'G+7', 'F-7', 'Bb7', '[Eb-7 Ab7]', '[Dm7b5 G+7]', 'C-69', '[Dm7b5 G7]'], ['C-69', '[Dm7b5 G+7]', 'C-69', 'C7', 'F-69', 'C+7', 'F-69', 'F-69', 'Dm7b5', 'Dm7b5', 'F-7', 'Bb7', '[Eb-7 Ab7]', '[Dm7b5 G+7]', 'C-69', 'C-69'], ['G-7', 'C7', 'F-7', 'Bb7', 'Eb-7', 'Ab7', 'Dm7b5', 'G+7'], ['C-69', '[Dm7b5 G+7]', 'C-7', 'C7', 'F-69', 'C+7', 'F-69', 'F-69', 'Dm7b5', 'G+7', 'F-7', 'Bb7', '[Eb-7 Ab7]', '[Dm7b5 G+7]', 'C-69', 'C-69']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo120.html,Chelsea Bridge - David Murray,"[['Eb7', 'Db7', '[Eb7 Db7]', 'Bb7', 'Eb-7', 'Ab7', 'Db6', '[Db6 C7 B7 Bb7]'], ['Eb7', 'Db7', '[Eb7 Db7]', 'Bb7', 'Eb-7', 'Ab7', 'Db6', '[Db B7]'], ['[F#-7 B7]', '[Ej7 G7]', '[F#-7 F7]', '[B-7 E7]', '[Aj7 A-7 D7]', 'Gj7', 'G-7', '[Db7 C7 B7 Bb7]'], ['Eb7', 'Db7', '[Eb7 Db7]', 'Bb7', 'Eb-7', 'Ab7', 'Db6', 'Db6'], ['']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo446.html,Cherokee - Wynton Marsalis,"[['Bbj7', 'Bbj7', 'F-7', 'Bb7', 'Ebj7', 'Ebj7', 'Ab7', 'Ab7', 'Bbj7', 'G-7', 'C7', 'C7', 'C-7', 'Bo', 'C-7', 'F+7'], ['Bbj7', 'Bbj7', 'F-7', 'Bb7', 'Ebj7', 'Ebj7', 'Ab7', 'Ab7', 'Bbj7', 'G-7', 'C7', 'C7', 'C-7', 'F7', 'Bb6', 'Bb6'], ['C#-7', 'F#7', 'Bj7', 'Bj7', 'B-7', 'E7', 'Aj7', 'Aj7', 'A-7', 'D7', 'Gj7', 'Gj7', 'G-7', 'C7', 'C-7', 'F+7'], ['Bbj7', 'Bbj7', 'F-7', 'Bb7', 'Ebj7', 'Ebj7', 'Ab7', 'Ab7', 'Bbj7', 'G-7', 'C7', 'C7', 'C-7', 'F7', 'Bb6', 'Bb6']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo447.html,Cherokee II - Wynton Marsalis,"[['Bbj7', 'Bbj7', 'F-7', 'Bb7', 'Ebj7', 'Ebj7', 'Ab7', 'Ab7', 'Bbj7', 'G-7', 'C7', 'C7', 'C-7', 'Bo', 'C-7', 'F+7'], ['Bbj7', 'Bbj7', 'F-7', 'Bb7', 'Ebj7', 'Ebj7', 'Ab7', 'Ab7', 'Bbj7', 'G-7', 'C7', 'C7', 'C-7', 'F7', 'Bb6', 'Bb6'], ['C#-7', 'F#7', 'Bj7', 'Bj7', 'B-7', 'E7', 'Aj7', 'Aj7', 'A-7', 'D7', 'Gj7', 'Gj7', 'G-7', 'C7', 'C-7', 'F+7'], ['Bbj7', 'Bbj7', 'F-7', 'Bb7', 'Ebj7', 'Ebj7', 'Ab7', 'Ab7', 'Bbj7', 'G-7', 'C7', 'C7', 'C-7', 'F7', 'Bb6', 'Bb6']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo337.html,Chronology - Ornette Coleman,[['[ ~]']]
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo136.html,Cognac Blues - Dizzy Gillespie,"[['F7', 'Bb7', 'F7', 'F7', 'Bb7', 'Bb7', 'F7', 'F7', 'G-7', 'G-7', '[F7 D-7]', '[G-7 C7]']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo141.html,Cognac Blues - Don Byas,"[['F7', 'Bb7', 'F7', 'F7', 'Bb7', 'Bb7', 'F7', 'F7', 'G-7', 'C7', '[F7 D-7]', '[G-7 C7]']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo209.html,Con Alma - Joe Lovano,"[['[Ej7 G#7/D#]', '[C#-7 B7]', '[Bb79b E7alt]', '[Ebj7 Eb-7 Ab7]', '[Dbj7 F7/C]', '[Bb-7 Ab7]', '[G7 Db7alt]', '[Cj7 F#-7 B7]'], ['[Ej7 G#7/D#]', '[C#-7 B7]', '[Bb7 E7alt]', '[Ebj7 Eb-7 Ab7]', '[Dbj7 F7/C]', '[Bb-7 Ab7]', '[G7 Db7alt]', 'Cj7'], ['Cm7b5', 'F79b', 'F#m7b5', 'B79b', 'Ej7', 'Ej7', 'F-7', 'Bb7'], ['[Ej7 G#7/D#]', '[C#-7 B7]', '[Bb79b E7alt]', '[Ebj7 Eb-7 Ab7]', '[Dbj7 F7/C]', '[Bb-7 Ab7]', '[G7 Db7alt]', '[Cj7 F#-7 B7]']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo300.html,Confirmation - Michael Brecker,"[['Fj7', '[Em7b5 A7]', '[D-7 G7]', '[C-7 F7]', '[F-7 Bb7]', '[Am7b5 D7]', 'G7', 'C7'], ['Fj7', '[Em7b5 A7]', '[D-7 G7]', '[C-7 F7]', '[F-7 Bb7]', '[Am7b5 D7]', '[G-7 C7]', 'Fj7'], ['C-7', 'F7', 'Bbj7', 'Bbj7', 'Eb-7', 'Ab7', 'Dbj7', '[G-7 C7]'], ['Fj7', '[Em7b5 A7]', '[D-7 G7]', '[C-7 F7]', '[F-7 Bb7]', '[Am7b5 D7]', '[G-7 C7]', 'Fj7']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo338.html,Congeniality - Ornette Coleman,[['[ ~]']]
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo293.html,Cornet Chop Suey - Louis Armstrong,"[['F', 'F', 'F', 'C7', 'F', '[Bb Bb-]', 'F', '[G7 C7 F]', 'F', 'F', 'F', 'C7', 'F', '[Bb Bb-]', 'F', '[G7 C7 F]']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo360.html,Cotton Tail - Phil Woods,"[['[Bbj7 G-7]', '[C-7 F7]', '[Bbj7 G-7]', '[C-7 F7]', '[Bbj7 Bb7]', '[Eb7 Ab7]', '[Bbj7 G-7]', '[C-7 F7]'], ['[Bbj7 G-7]', '[C-7 F7]', '[Bbj7 G-7]', '[C-7 F7]', '[Bbj7 Bb7]', '[Eb7 Ab7]', 'Bbj7', '[C-7 F7]'], ['D7', 'D7', 'G7', 'G7', 'C7', 'C7', 'F7', 'F7'], ['[Bbj7 G-7]', '[C-7 F7]', '[Bbj7 G-7]', '[C-7 F7]', '[Bbj7 Bb7]', '[Eb7 Ab7]', '[Bbj7 C-7 F7]', 'Bbj7']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo221.html,Countdown - John Coltrane,"[['[E-7 F7]', '[Bbj7 Db7]', '[Gbj7 A7]', 'Dj7', '[D-7 Eb7]', '[Abj7 B7]', '[Ej7 G7]', 'Cj7', '[C-7 Db7]', '[Gbj7 A7]', '[Dj7 F7]', 'Bbj7', 'E7', 'F7', 'Bbj7', 'Eb7']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo192.html,Crazy Rhythm - J.J. Johnson,"[['Fj7', 'Fj7', 'Fj7', '[Fj7/A Abo7]', 'G-7', 'C7', 'F6', '[G-7 C7]'], ['Fj7', 'Fj7', 'Fj7', '[Fj7/A Abo7]', 'G-7', 'C7', 'F6', '[F6 C7]'], ['C-7', 'F7', '[Bb F7]', 'Bb', 'Bb-', 'Eb79', 'D7', '[G7 C7]'], ['Fj7', 'Fj7', 'G7', 'G7', 'C7', 'C7', 'F', 'F']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo361.html,Crazy Rhythm - Phil Woods,"[['Fj7', 'Fj7', 'Fj7', '[Fj7/A Abo7]', 'G-7', 'C7', '[F6 D7]', '[G-7 C7]'], ['Fj7', 'Fj7', 'Fj7', '[Fj7/A Abo7]', 'G-7', 'C7', 'F6', 'F6'], ['C-7', 'F7', 'Bbj7', 'Bbj7', 'Bb-7', 'Eb79', 'D7', '[G-7 C7]'], ['Fj7', 'Fj7', 'G7', 'G7', 'G-7', 'C7', '[F6 D7]', '[G-7 C7]']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo399.html,Crazy Rhythm - Stan Getz,"[['Fj7', 'Fj7', 'Bb7', '[A-7 Abo7]', 'G-7', 'C7', 'F6', '[G-7 C7]'], ['Fj7', 'Fj7', 'Bb7', '[A-7 Abo7]', 'G-7', 'C7', 'F6', 'F6'], ['C-7', 'F7', 'Bbj7', 'Bbj7', 'Bb-7', 'Eb79', 'D7', '[G7 C7]'], ['Fj7', 'Fj7', 'G7', 'G7', 'C7', 'C7', 'Fj7', 'Fj7']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo404.html,Cross-Fade (2) - Steve Coleman,[['[ ~]']]
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo403.html,Cross-Fade - Steve Coleman,[['[ ~]']]
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo268.html,Crosscurrent - Lee Konitz,"[['Fj7', '[G-7 C7]', 'A-7', '[G-7 C7]', 'F7', 'Bbj7', '[G-7 C7]', 'Fj7'], ['Fj7', '[G-7 C7]', 'A-7', '[G-7 C7]', 'F7', 'Bbj7', '[G-7 C7]', 'Fj7'], ['Bb-7', 'Aj7', 'Ab-7', 'Gj7', 'Gbj7', '[F7 D7]', 'G-7', 'C7'], ['Fj7', '[G-7 C7]', 'A-7', '[G-7 C7]', 'F7', 'Bbj7', '[G-7 C7]', 'Fj7', 'Fj7']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo423.html,Crosscurrent - Warne Marsh,"[['Fj7', '[G-7 C7]', 'A-7', '[G-7 C7]', 'F7', 'Bbj7', '[G-7 C7]', 'Fj7'], ['Fj7', '[G-7 C7]', 'A-7', '[G-7 C7]', 'F7', 'Bbj7', '[G-7 C7]', 'Fj7'], ['Bb-7', 'Aj7', 'Ab-7', 'Gj7', 'Gbj7', '[F7 D7]', 'G-7', 'C7'], ['Fj7', '[G-7 C7]', 'A-7', '[G-7 C7]', 'F7', 'Bbj7', '[G-7 C7]', 'Fj7', 'Fj7']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo280.html,D.B. Blues - Lester Young,"[['Bb7', 'Bb7', 'Bb7', 'Bb7', 'Eb7', 'Eb7', 'Bb7', 'G7', 'C-7', 'F7', 'Bb7', 'F7'], ['Bb7', 'Bb7', 'Bb7', 'Bb7', 'Eb7', 'Eb7', 'Bb7', 'G7', 'C-7', 'F7', 'Bb7', 'Bb7'], ['D7', 'D7', 'G7', 'G7', 'C7', 'C7', 'F7', 'F7'], ['Bb7', 'Bb7', 'Bb7', 'Bb7', 'Eb7', 'Eb7', 'Bb7', 'Bb7', 'G7', 'C-7', 'F7', 'Bb7'], ['']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo88.html,Daahoud - Clifford Brown,"[['[Eb-7 Ab7]', '[Db-7 Gb7]', 'Bj7', '[F-7 Bb7]', 'Eb-7', '[B7 Bb7]', 'Ebj7', 'Ebj7'], ['[Eb-7 Ab7]', '[Db-7 Gb7]', 'Bj7', '[F-7 Bb7]', 'Eb-7', '[B7 Bb7]', 'Ebj7', 'Ebj7'], ['Bb-7', 'Eb7', 'Abj7', 'Abj7', 'Ab-7', 'Db7', 'Gbj7', '[F-7 Bb7]'], ['[Eb-7 Ab7]', '[Db-7 Gb7]', 'Bj7', '[F-7 Bb7]', 'Eb-7', '[B7 Bb7]', 'Ebj7', 'Ebj7']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo155.html,Dahomey Dance - Eric Dolphy,"[['G7', 'G7', 'G7', 'G7913', 'F7', 'F7', 'G7', 'G7913', 'Dsus7', 'D7', 'G7', 'G7913']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo453.html,Dancing in the Dark (2) - Zoot Sims,"[['Abj7', 'Abj7', 'Abo7', 'Abo7', 'Bb-7', 'Bb-7', 'Bbm7b5', 'Eb79b', 'Abj7', 'Ab-7', 'C7911#', 'F79b', 'Bbm7b5', 'Bbm7b5', 'Bbm7b5', 'Eb79b'], ['Abj7', 'Abj7', 'Abo7', 'Abo7', 'Bb-7', 'Bb-7', 'Bbm7b5', '[Bbm7b5 Eb79b]', 'Abj7', 'Ab-7', 'B7', 'A7', 'Ab6', '[Bbm7b5 Eb7]', 'Ab6', '[Bb-7 Eb7]', 'Abj7'], ['Eb7', 'Eb7', 'Eb7', 'Eb7', 'Eb7']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo452.html,Dancing in the Dark - Zoot Sims,"[['Abj7', 'Abj7', 'Abo7', 'Abo7', 'Bb-7', 'Bb-7', 'Bbm7b5', 'Eb79b', 'Abj7', 'Ab-7', 'C7alt', 'F79b', 'Bbm7b5', 'Bbm7b5', 'Bbm7b5', 'Eb79b'], ['Abj7', 'Abj7', 'Abo7', 'Abo7', 'Bb-7', 'Bb-7', 'Bbm7b5', '[Bbm7b5 Eb79b]', 'Abj7', 'Ab-7', 'B7', 'A7', 'Ab6', '[Bbm7b5 Eb7]', 'Ab6', '[Bb-7 Eb7]']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo419.html,Dat Dere - Steve Turre,"[['[C- Eb7]', '[Am7b5 Ab7]', '[C- Ab7]', '[Dm7b5 G7]', '[C- Eb7]', '[Am7b5 Ab7]', '[Dm7b5 G+7]', '[C- G+79]'], ['[C- Eb7]', '[Am7b5 Ab7]', '[C- Ab7]', '[Dm7b5 G7]', '[C- Eb7]', '[Am7b5 Ab7]', '[Dm7b5 G+7]', 'C-'], ['[C-7 G7 C-]', '[G-7 D7 G-7]', '[C-7 Ab7]', '[Dm7b5 G7]', '[C-7 G7 C-]', '[G-7 D7 G-7]', '[Dm7b5 G79]', '[C- G79]']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo436.html,Dat Dere - Woody Shaw,"[['C-7', '[Am7b5 Abj7]', '[Am7b5 D7]', '[Dm7b5 G7]', 'C-7', '[Am7b5 Abj7]', '[Dm7b5 G+7]', '[C-7 G7]'], ['C-7', '[Am7b5 Abj7]', '[Am7b5 D7]', '[Dm7b5 G7]', 'C-7', '[Am7b5 Abj7]', '[Dm7b5 G+7]', 'C-7'], ['[Dm7b5 G7 C-7]', '[Am7b5 D7 G7 C-7]', '[Am7b5 D7]', '[Dm7b5 G7]', '[Dm7b5 G7 C-7]', '[Am7b5 D7 G+7 Eb7]', '[Dm7b5 G+7]', '[G7 G+7]'], ['C-7', '[Am7b5 Abj7]', '[Am7b5 D7]', '[Dm7b5 G7]', 'C-7', '[Am7b5 Abj7]', '[Dm7b5 G+7]', 'C-7']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo105.html,Day & Nite - David Liebman,"[['Bj7911#', 'Bb79b13b', 'Ebj7911#', 'Ebj7911#', 'Bj7911#', 'Bb79b13b', 'Ebj7911#', 'Ebj7911#', 'Am7b5', 'Ab-7', 'G-7', 'Gb-7', 'F-7', 'Ej7911#', 'D/Eb', 'D/Eb'], ['Bj7911#', 'Bb79b13b', 'Ebj7911#', 'Ebj7911#', 'Bj7911#', 'Bb79b13b', '[Bb79b13b Ebj7911#]', 'Ebj7911#', 'Am7b5', 'Ab-7', 'G-7', 'Gb-7', 'F-7', 'Ebj7911#', 'D/Eb', 'D/Eb'], ['Db-7/Gb', 'Db-7/Gb', 'Bb-7/Eb', 'Bb-7/Eb', 'Db-7/Gb', 'Db-7/Gb', 'Bb-7/Eb', 'Bb-7/Eb', 'Am7b5', 'Ab-7', 'G-7', 'Gb-7', 'F-7', 'Ej7911#', 'D/Eb', 'D/Eb']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo301.html,Delta City Blues - Michael Brecker,"[['Bb7', 'Bb7', 'Bb7', 'Bb7', 'Bb7', 'Bb7', 'Bb7', 'Bb7', 'Eb7', 'Eb7', 'Eb7', 'Eb7', 'Bb7', 'Bb7', 'Bb7', 'Bb7', 'C-7', 'C-7', 'F7', 'F7', 'Bb7', 'Bb7', 'Bb7', 'Bb7']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo3.html,Desafinado - Art Pepper,"[['Fj7', 'Fj7', 'G7alt', 'G7alt', 'G-7', 'C7', 'Am7b5', 'D79b', 'G-7', 'A79b', 'D7', 'D79b', 'G79b', 'G79b', 'Gbj7', 'Gbj7'], ['Fj7', 'Fj7', 'G7alt', 'G7alt', 'G-7', 'C7', 'Am7b5', 'D79b', 'G-7', 'Bb-', 'A-7', '[Bm7b5 E79#]'], ['Aj7', 'Bbo7', 'B-7', 'E7', 'Aj7', 'F#-7', 'B-7', 'E7'], ['Cj7', 'C#o7', 'D-7', 'G7', 'G-7', '[Am7b5 D79b]', 'G-7', 'C7alt']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo45.html,Destination K.C. - Buck Clayton,"[['C', 'C', 'G7', 'C', 'C', 'C', 'G7', 'C'], ['C', 'C', 'G7', 'C', 'C', 'C', 'G7', 'C'], ['C7', 'C7', 'F7', 'F7', 'Bb7', 'Bb7', 'Ab7', 'G7'], ['C', 'G7', 'G7', 'C', 'C', 'C', 'G7', 'C']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo128.html,Destination K.C. - Dickie Wells,"[['C', 'C', 'G7', 'C', 'C', 'C', 'G7', 'C'], ['C', 'C', 'G7', 'C', 'C', 'C', 'G7', 'C'], ['C7', 'C7', 'F7', 'F7', 'Bb7', 'Bb7', 'Ab7', 'G7'], ['C', 'C', 'G7', 'C', 'C', 'C', 'G7', 'C'], ['[ ~]']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo281.html,Destination K.C. - Lester Young,"[['C', 'C', 'G7', 'C', 'C', 'C', 'G7', 'C'], ['C', 'C', 'G7', 'C', 'C', 'C', 'G7', 'C'], ['C7', 'C7', 'F7', 'F7', 'Bb7', 'Bb7', 'Ab7', 'G7'], ['C', 'C', 'G7', 'C', 'C', 'C', 'G7', 'C']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo122.html,Dextivity - Dexter Gordon,"[['C6', 'D7911#', '[D-7 G79b]', '[C6 Eb7 D7 Db7]'], ['C6', 'D7911#', '[D-7 G79b]', 'C6'], ['[G-7 C79b]', '[Fj7 B7]', '[E-7 A-7]', '[D-7 G7 Db7]'], ['C6', 'D7911#', '[D-7 G79b]', 'C6']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo46.html,Dickie's Dream - Buck Clayton,"[['[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]'], ['[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]'], ['C7', 'C7', 'F7', 'F7', 'Bb7', 'Bb7', 'Eb7', '[D- G7]'], ['[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]'], ['[C- C-/Bb]', '[Ab G7]']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo129.html,Dickie's Dream - Dickie Wells,"[['[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]'], ['[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]'], ['C7', 'C7', 'F7', 'F7', 'Bb7', 'Bb7', 'Eb7', '[D- G7]'], ['[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]'], ['[ ~]']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo282.html,Dickie's Dream - Lester Young,"[['[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]'], ['[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]'], ['C7', 'C7', 'F7', 'F7', 'Bb7', 'Bb7', 'Eb7', '[D- G7]'], ['[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]', '[C- C-/Bb]', '[Ab G7]'], ['C-']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo22.html,Did You Call Her Today - Ben Webster,"[['Bb7', 'Eb7', 'Ab6', 'Ab6', 'Eb-7', 'Ab7', 'Db6', 'Db6', 'Db7', 'Do', 'Ab6', 'F7', 'Bb7', 'Bb7', 'Bb-7', 'Eb7']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo182.html,Did You Call Her Today - Harry Edison,"[['Bb7', 'Eb7', 'Ab6', 'Ab6', 'Eb-7', 'Ab7', 'Db6', 'Db6'], ['Db7', 'Do', 'Ab', 'F7', 'Bb7', 'Bb7', 'Bb-7', 'Eb7'], ['Bb7', 'Eb7', 'Ab6', 'Ab6', 'Eb-7', 'Ab7', 'Db6', 'Db6'], ['Db7', 'Do', 'Ab', 'F7', 'Bb-7', 'Eb7', 'Ab', 'Ab']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo286.html,Dinah - Lionel Hampton,"[['Ab', 'Ab', 'Ab', 'F-7', 'Bb-7', 'Eb7', '[Ab Eb7]', 'Ab'], ['Ab', 'Ab', 'Ab', 'F-7', 'Bb-7', 'Eb7', '[Ab Eb7]', 'Ab'], ['F-', 'Ab+', 'Ab', 'F-6', '[F-7 Ab+]', '[F-7 Bb7]', 'Bb-7', 'Eb7'], ['Ab', 'Ab', 'Ab', 'F-7', 'Bb-7', 'Eb7', '[Ab Eb7]', 'Ab']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo185.html,Dolores - Herbie Hancock,"[['[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]', '[ ~]'], ['D-']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo314.html,Dolores - Miles Davis,"[['D-', '[F-7 Bb7]', 'Ebj7', '[A-7 D7]', 'F-7911', '[Am7b5 D7]', 'Dbsus7', 'Dbsus7'], ['G-7', 'D7', 'G-7', 'F-7', 'E-7', 'Eb'], ['G-7', '[F-7 Bb7]', 'Ebj7', '[A-7 D7]', 'F-7', '[Am7b5 D7]', 'Dbsus7', 'Dbsus7']]"
https://jazzomat.hfm-weimar.de/dbformat/synopsis/solo427.html,Dolores - Wayne Shorter,"[['D-7', '[F-7 Bb7]', 'Ebj7', '[A-7 D7]', 'F-7911', '[Am7b5 D7]', 'Dbsus7', 'Dbsus7'], ['G-7', 'D7', 'G-7', 'F-79', 'F-79', 'Eb'], ['G-7', '[F-7 Bb7]', 'Ebj7', '[A-7 D7]', 'F-7911', '[Am7b5 D7]', 'Dbsus7', 'Dbsus7']]"
